target_id,period,true_label
200743403,7.9980831,UNKNOWN
200775844,3.7307609,UNKNOWN
200803270,2.5981987,UNKNOWN
200805484,2.967599,UNKNOWN
200807066,26.2588239,UNKNOWN
200917197,1.2205315,UNKNOWN
20096620,2.9164004,UNKNOWN
2010152,317.74527,FALSE_POSITIVE
2010186093,3.007925,UNKNOWN
2010191,3.43525124,FALSE_POSITIVE
2010607,18.622214,FALSE_POSITIVE
201154493,1.51233,UNKNOWN
201175570,9.6994666,UNKNOWN
201177276,5.4693888,UNKNOWN
201186294,0.98933,UNKNOWN
201233610,21.05271,UNKNOWN
201248411,0.980972,UNKNOWN
201254754,3.3024845,UNKNOWN
2012722,2.32539968,FALSE_POSITIVE
201292545,,UNKNOWN
2013883,0.764597756,FALSE_POSITIVE
2014991,6.49676881,FALSE_POSITIVE
2015013,27.8923345,FALSE_POSITIVE
201508515,0.985586,UNKNOWN
201604954,4.606184,UNKNOWN
2016376984,2.317939,UNKNOWN
201642601,3.1316735,UNKNOWN
201658484,2.9588636,UNKNOWN
201660996,3.502221,UNKNOWN
20178111,1.734422,UNKNOWN
201793781,5.9910569,UNKNOWN
20182165,9.7815625,UNKNOWN
20182780,4.3533211,UNKNOWN
201899356,3.1084574,UNKNOWN
2019076,3.564614021,FALSE_POSITIVE
2019199,579.81521,UNKNOWN
2019477,27.2497521,UNKNOWN
20203297,7.1566025,UNKNOWN
202059363,4.2470926,UNKNOWN
202087931,9.8538051,UNKNOWN
2021440,7.81153999,FALSE_POSITIVE
202185707,1.6500673,UNKNOWN
202282233,6.6283182,UNKNOWN
202283090,5.1570194,UNKNOWN
202375913,5.0625809,UNKNOWN
202425357,3.6215615,UNKNOWN
202426247,1.0662082,UNKNOWN
202428245,32.1400505,UNKNOWN
202468443,2.0685871,UNKNOWN
202504234,1.6849938,UNKNOWN
202514659,3.6166109,UNKNOWN
202563254,4.4780798,UNKNOWN
202648961,8.0242387,UNKNOWN
202869426,2.4589458,UNKNOWN
202872757,4.4236103,UNKNOWN
202941251,4.1784844,UNKNOWN
20299658,31.9919595,UNKNOWN
20303110,3.8961515,UNKNOWN
203096531,0.6041576,UNKNOWN
203144354,0.3642961,UNKNOWN
20318757,3.2834565,UNKNOWN
203189770,3.612771,UNKNOWN
203214081,5.7459945,UNKNOWN
203214138,5.1699026,UNKNOWN
203287192,4.4455436,UNKNOWN
203289099,3.3557219,UNKNOWN
203377303,8.159487,UNKNOWN
203476998,2.8977031,UNKNOWN
20375215,2.3477336,UNKNOWN
2041563029,12.80758,UNKNOWN
204317710,2.8126485,UNKNOWN
204376737,3.3610013,UNKNOWN
204496071,1.3059494,UNKNOWN
204650483,9.956296,UNKNOWN
204671232,8.71546,UNKNOWN
204698337,16.4452725,UNKNOWN
205044976,5.0660693,UNKNOWN
20579360,16.7224532,UNKNOWN
20607624,3.4940194,UNKNOWN
206284139,3.0026495,UNKNOWN
206352378,3.7463765,UNKNOWN
206361691,718.652003,UNKNOWN
206466531,1.42744,UNKNOWN
206474443,3.2452094,UNKNOWN
206498307,13.4190392,UNKNOWN
206541859,30.083503,UNKNOWN
206609630,0.3352715,UNKNOWN
206669860,10.0550764,UNKNOWN
206686292,1.3287182,UNKNOWN
206717400,4.7743169,UNKNOWN
206763148,8.945272,UNKNOWN
206785987,2.955314,UNKNOWN
206897186,4.2380604,UNKNOWN
206906112,13.5853506,UNKNOWN
206947218,3.9531681,UNKNOWN
207077681,2.278575,UNKNOWN
207081058,14.7741056,UNKNOWN
207084429,4.89577,UNKNOWN
207110080,14.5728985,UNKNOWN
207141131,4.1374379,UNKNOWN
207237016,26.4126517,UNKNOWN
207238953,7.1366507,UNKNOWN
207277638,3.121181,UNKNOWN
207334420,4.1531567,UNKNOWN
207339000,4.6182631,UNKNOWN
207425167,,UNKNOWN
207425203,1.2239134,UNKNOWN
207439380,1.1041295,UNKNOWN
207468071,20.3807824,UNKNOWN
207491214,6.2230846,UNKNOWN
207501148,,UNKNOWN
207937389,3.1791661,UNKNOWN
207981861,3.4569274,UNKNOWN
208030798,1.7167587,UNKNOWN
208091447,4.6606892,UNKNOWN
208151094,4.0668104,UNKNOWN
208297760,5.2574854,UNKNOWN
208719443,2.4038651,UNKNOWN
208772468,2.244541,UNKNOWN
20892672,3.10926,UNKNOWN
20897611,3.1353607,UNKNOWN
209054294,3.5171227,UNKNOWN
209310912,3.6749802,UNKNOWN
209320688,9.7461668,UNKNOWN
2093349,16.2816997,UNKNOWN
209408136,3.1292868,UNKNOWN
209459275,6.9839072,UNKNOWN
209464063,119.3355264,UNKNOWN
209707800,2.0519085,UNKNOWN
209752908,1.752217,UNKNOWN
20988926,5.3194765,UNKNOWN
209923610,3.0001627,UNKNOWN
209935997,1.9081122,UNKNOWN
210083929,2.3927114,UNKNOWN
210169818,3.3879742,UNKNOWN
210337597,0.5257499,UNKNOWN
21035365,4.6017382,UNKNOWN
210441429,2.4053036,UNKNOWN
210445631,3.97195,UNKNOWN
210629725,3.027103,UNKNOWN
210681065,2.074205,UNKNOWN
210873792,4.8495236,UNKNOWN
210904767,8.6000492,UNKNOWN
21101556,17.4372954,UNKNOWN
21113347,4.218076,UNKNOWN
21119973,1.7109175,UNKNOWN
21130820,4.6003967,UNKNOWN
21132157,4.0069668,UNKNOWN
211352962,0.7941828,UNKNOWN
211438925,4.8996461,UNKNOWN
211446495,4.8701613,UNKNOWN
212253390,3.0926858,UNKNOWN
21279791,3.0183134,UNKNOWN
21291176,1.6667559,UNKNOWN
212957629,3.0766835,UNKNOWN
213111428,2.2749988,UNKNOWN
21349099,3.753877,UNKNOWN
213875310,2.6721807,UNKNOWN
2140389,0.967427812,FALSE_POSITIVE
2141783,116.5214317,FALSE_POSITIVE
214218272,3.3645349,UNKNOWN
214243287,5.7525195,UNKNOWN
2142501,113.0707574,FALSE_POSITIVE
2142522,13.32354078,CONFIRMED
214361331,3.2308423,UNKNOWN
214515989,11.3498282,UNKNOWN
215018906,4.3713133,UNKNOWN
21505121,4.5879078,UNKNOWN
21535395,2.8009915,UNKNOWN
21549805,4.2441117,UNKNOWN
215595454,2.0961984,UNKNOWN
2157247,5.68628739,FALSE_POSITIVE
2158460,19.12788374,UNKNOWN
2161536,16.85592593,CONFIRMED
2161623,2.283466438,FALSE_POSITIVE
2161949,4.78113942,UNKNOWN
2162635,1500.1406772,UNKNOWN
2162994,4.101595158,FALSE_POSITIVE
2163226,452.10093,FALSE_POSITIVE
2164169,32.3122867,CONFIRMED
2165002,16.56806842,CONFIRMED
2165352,0.7906069,FALSE_POSITIVE
2166200,8.096939227,FALSE_POSITIVE
2166206,8.09695764,FALSE_POSITIVE
2167444,2.43574046,FALSE_POSITIVE
2167890,2.64830047,FALSE_POSITIVE
216925130,7.6686232,UNKNOWN
216935214,18.2592673,UNKNOWN
21720215,2.2775983,UNKNOWN
21744120,5.5080682,UNKNOWN
21747057,16.3734954,UNKNOWN
21755546,0.660179,UNKNOWN
217838717,2.8846592,UNKNOWN
217933560,3.5980715,UNKNOWN
217980791,2.6607389,UNKNOWN
21832928,16.3413889,UNKNOWN
218354669,1.7617165,UNKNOWN
218483943,3.7590079,UNKNOWN
218795833,1.2652338,UNKNOWN
218988652,6.7519508,UNKNOWN
219015370,3.9152737,UNKNOWN
219016883,4.8721904,UNKNOWN
219041246,10.4419896,UNKNOWN
219089784,6.0387706,UNKNOWN
219108677,5.9815745,UNKNOWN
219113246,2.9859596,UNKNOWN
219151731,1.4853364,UNKNOWN
219164808,1.6773063,UNKNOWN
219175972,12.8900899,UNKNOWN
219181903,12.9175271,UNKNOWN
219187649,2.1503007,UNKNOWN
219189765,1.7318529,UNKNOWN
219195044,4.3239329,UNKNOWN
219205407,6.1253092,UNKNOWN
219208037,0.9776805,UNKNOWN
219225319,13.291966,UNKNOWN
219229644,22.0379547,UNKNOWN
219239945,13.697384,UNKNOWN
219253008,5.066175,UNKNOWN
219306934,1.3477642,UNKNOWN
219332978,,UNKNOWN
219338557,8.1995368,UNKNOWN
219344917,14.362738,UNKNOWN
219345200,719.0381327,UNKNOWN
219366908,0.6293198,UNKNOWN
219379012,1.5464949,UNKNOWN
219380235,3.9773904,UNKNOWN
219388773,1.5716819,UNKNOWN
219401954,0.861484,UNKNOWN
219431828,20.5773388,UNKNOWN
219436394,23.6573994,UNKNOWN
219462190,,UNKNOWN
219466784,,UNKNOWN
219466803,12.5951009,UNKNOWN
219467837,39.9753375,UNKNOWN
219485050,3.5908038,UNKNOWN
219489550,3.8823511,UNKNOWN
219499488,1.6323062,UNKNOWN
219501568,16.5899263,UNKNOWN
219506608,32.6116713,UNKNOWN
219508169,6.8161105,UNKNOWN
219697927,1.8330979,UNKNOWN
219698776,4.6595169,UNKNOWN
219698950,3.4464529,UNKNOWN
219701535,5.4681892,UNKNOWN
219707850,0.7331156,UNKNOWN
219728669,2.3601883,UNKNOWN
219742885,0.9167992,UNKNOWN
219751469,6.98301,UNKNOWN
219762508,3.2351013,UNKNOWN
219766989,0.5109902,UNKNOWN
219769290,7.4105517,UNKNOWN
219776325,2.5287981,UNKNOWN
219778329,177.2188871,UNKNOWN
219803922,66.9954225,UNKNOWN
219809549,65.5580424,UNKNOWN
219821826,9.6799809,UNKNOWN
219824469,5.4809161,UNKNOWN
219824470,5.4809114,UNKNOWN
219847787,11.5914514,UNKNOWN
219850915,6.4002807,UNKNOWN
219852584,3.1968838,UNKNOWN
219852882,5.5025577,UNKNOWN
219854185,3.9443668,UNKNOWN
219854519,31.0343214,UNKNOWN
219857012,21.2690422,UNKNOWN
219860288,4.2660553,UNKNOWN
219866209,6.7473822,UNKNOWN
219875976,11.4974559,UNKNOWN
219879302,6.7822781,UNKNOWN
219924802,2.9478339,UNKNOWN
21997420,2.1917701,UNKNOWN
219978369,16.2501976,UNKNOWN
220016044,0.9399664,UNKNOWN
220029715,3.1853186,UNKNOWN
220068921,3.36376,UNKNOWN
220076110,4.808498,UNKNOWN
220139435,3.6039259,UNKNOWN
220144363,4.4466179,UNKNOWN
22020459,1.3328042,UNKNOWN
22038430,2.8862017,UNKNOWN
220396259,0.91677,UNKNOWN
220414682,6.5812768,UNKNOWN
220435095,3.4231002,UNKNOWN
220459826,2.2395544,UNKNOWN
220459976,32.332528,UNKNOWN
220460087,3.2706204,UNKNOWN
220475245,3.7817383,UNKNOWN
220479565,3.6977167,UNKNOWN
220518305,14.152,UNKNOWN
220524097,3.9613114,UNKNOWN
220547837,8.4562659,UNKNOWN
220599411,4.9843963,UNKNOWN
220621072,14.0287826,UNKNOWN
22069559,2.0348789,UNKNOWN
22121296,2.8123314,UNKNOWN
221566773,3.2529571,UNKNOWN
221656234,2.4533968,UNKNOWN
221785300,3.7833369,UNKNOWN
221861843,2.217782,UNKNOWN
22186226,9.2172172,UNKNOWN
221882319,5.1890769,UNKNOWN
22221375,3.9846589,UNKNOWN
22233480,7.4463034,UNKNOWN
222485202,3.5982966,UNKNOWN
22384839,7.0235956,UNKNOWN
224217761,2.5688104,UNKNOWN
224225541,4.9377227,UNKNOWN
224245334,3.7852328,UNKNOWN
224271611,4.040003,UNKNOWN
224279091,6.0142432,UNKNOWN
224293782,0.5736183,UNKNOWN
224297258,9.6141636,UNKNOWN
224297408,8.2751966,UNKNOWN
224298134,1.4923179,UNKNOWN
224299081,37.9984529,UNKNOWN
224313733,197.0336254,UNKNOWN
224328450,22.0183163,UNKNOWN
224418572,2.8465928,UNKNOWN
22452837,10.8089555,UNKNOWN
224596152,28.8745078,UNKNOWN
224600500,0.6763235,UNKNOWN
224601047,7.2087245,UNKNOWN
224603921,26.345109,UNKNOWN
224635135,2.4667486,UNKNOWN
22529346,1.2749246,UNKNOWN
22560356,5.9337178,UNKNOWN
22659404,2.7472062,UNKNOWN
22683951,2.6797436,UNKNOWN
22705558,4.5470055,UNKNOWN
22712134,1.640758,UNKNOWN
22730066,1.642501,UNKNOWN
22740615,2.253174,UNKNOWN
2283362,0.673141323,UNKNOWN
228381868,3.4654953,UNKNOWN
22843856,1.8497201,UNKNOWN
2284957,419.2615,UNKNOWN
228507250,6.15733,UNKNOWN
228694725,0.8313018,UNKNOWN
22903436,17.7456043,UNKNOWN
229047362,3.764873,UNKNOWN
229091748,0.4568,UNKNOWN
229111835,6.70145,UNKNOWN
229138584,2.9122454,UNKNOWN
229141709,14.20489,UNKNOWN
229167359,2.682814,UNKNOWN
229172128,13.62285,UNKNOWN
229210014,4.0086493,UNKNOWN
229285649,8.493027,UNKNOWN
229384040,1.2980202,UNKNOWN
229400092,4.1419805,UNKNOWN
229408913,4.8038539,UNKNOWN
229455001,22.3417286,UNKNOWN
229465678,4.4282303,UNKNOWN
229490898,2.2349708,UNKNOWN
229508727,23.1315739,UNKNOWN
229510866,2.1031647,UNKNOWN
229536616,3.93034,UNKNOWN
229581160,3.4149091,UNKNOWN
229586455,2.2001583,UNKNOWN
229605578,5.0712059,UNKNOWN
229605891,2.0381761,UNKNOWN
229608594,,UNKNOWN
229618478,19.4480946,UNKNOWN
229639351,2.8668029,UNKNOWN
229650439,5.1396666,UNKNOWN
229671380,3.939371,UNKNOWN
229713401,6.4424263,UNKNOWN
229715760,11.5743561,UNKNOWN
22972676,18.372561,UNKNOWN
229742722,63.4839358,UNKNOWN
229747848,0.8474218,UNKNOWN
229750058,10.1824299,UNKNOWN
229770036,2.14056,UNKNOWN
229781583,4.8204512,UNKNOWN
229786610,22.1575175,UNKNOWN
229787062,1.9011452,UNKNOWN
229791084,1.6453265,UNKNOWN
229811538,11.5294381,UNKNOWN
229888286,5.5986337,UNKNOWN
229938290,1.4198659,UNKNOWN
229940491,37.4590076,UNKNOWN
229944666,11.3125266,UNKNOWN
229951289,13.3118,UNKNOWN
2299738,1.8134378,UNKNOWN
229976631,10.7166249,UNKNOWN
230001847,2.994263,UNKNOWN
230006888,12.2788421,UNKNOWN
230013442,3.1381914,UNKNOWN
230017324,9.6926392,UNKNOWN
230017325,9.6926509,UNKNOWN
230055368,1.4344602,UNKNOWN
230064711,7.0893162,UNKNOWN
230075120,0.7676706,UNKNOWN
230075227,6.1155829,UNKNOWN
230084146,12.320331,UNKNOWN
230086768,34.9270483,UNKNOWN
230087585,8.8263579,UNKNOWN
230087765,1.689442,UNKNOWN
230088370,14.0077666,UNKNOWN
2301068,8.60965352,UNKNOWN
230127302,18.6548829,UNKNOWN
230129753,5.7475343,UNKNOWN
2302548,10.38122447,CONFIRMED
230267547,2.2263798,UNKNOWN
2302758,0.542122617,FALSE_POSITIVE
230290708,11.3182327,UNKNOWN
230292034,6.0671557,UNKNOWN
2302997,16.2982201,UNKNOWN
230375747,2.7633917,UNKNOWN
230377505,4.5156072,UNKNOWN
230386259,11.0023133,UNKNOWN
230386397,19.5078657,UNKNOWN
230387153,41.7540004,UNKNOWN
230388132,2.4076941,UNKNOWN
2303903,3.70858595,UNKNOWN
2304320,16.54081386,CONFIRMED
2305255,24.5714867,FALSE_POSITIVE
2305311,1.404674486,FALSE_POSITIVE
2305372,1.40469182,FALSE_POSITIVE
2305543,0.681137796,FALSE_POSITIVE
2305819,135.57186,FALSE_POSITIVE
2305866,24.1073172,UNKNOWN
23059280,14.1502269,UNKNOWN
2306740,10.306982793,FALSE_POSITIVE
2306756,386.6030528,FALSE_POSITIVE
2307199,13.4471791,UNKNOWN
2307206,204.0329342,FALSE_POSITIVE
2307415,13.12162167,CONFIRMED
230840853,4.118418,UNKNOWN
2308411,0.983304511,FALSE_POSITIVE
230856987,2.3404152,UNKNOWN
2308957,1.109841858,FALSE_POSITIVE
2309585,1.838514968,FALSE_POSITIVE
2309587,1.838514245,FALSE_POSITIVE
2309719,54.35635067,FALSE_POSITIVE
230980206,3.375591,UNKNOWN
230982415,7.5954765,UNKNOWN
230982885,2.0727598,UNKNOWN
2309910,1.8437362,FALSE_POSITIVE
231063955,3.4972769,UNKNOWN
231065398,7.7898378,UNKNOWN
231071138,18.84184,UNKNOWN
231076038,8.2500143,UNKNOWN
231077395,3.3904897,UNKNOWN
231081369,7.6316384,UNKNOWN
2310993,55.180772,UNKNOWN
23111,3.3421583,UNKNOWN
23113034,1.7134571,UNKNOWN
231157209,7.4710819,UNKNOWN
23124038,0.7011578,UNKNOWN
231289421,3.2063107,UNKNOWN
231297123,1.9792573,UNKNOWN
231337271,0.451685,UNKNOWN
231451287,16.8812736,UNKNOWN
231559817,5.1035091,UNKNOWN
231630147,7.0642486,UNKNOWN
231663901,1.4303699,UNKNOWN
231670397,4.0872956,UNKNOWN
231702397,5.0780325,UNKNOWN
231703293,0.907105,UNKNOWN
23170835,1.10071,UNKNOWN
231721005,9.0182016,UNKNOWN
231721006,9.0182382,UNKNOWN
231728511,0.520671,UNKNOWN
231736113,10.5739824,UNKNOWN
23179035,1.4529225,UNKNOWN
231833236,4.773751,UNKNOWN
231850364,3.1581288,UNKNOWN
231912935,26.2851404,UNKNOWN
231937059,11.4874782,UNKNOWN
231937828,4.6942884,UNKNOWN
231949697,0.9072056,UNKNOWN
232025086,5.9049733,UNKNOWN
232038798,4.1536624,UNKNOWN
232052748,3.6337247,UNKNOWN
232079930,0.918902,UNKNOWN
232131043,11.1035428,UNKNOWN
232139628,4.7654865,UNKNOWN
232194097,3.3560085,UNKNOWN
23229805,8.8517354,UNKNOWN
232399986,4.5638391,UNKNOWN
232540264,15.9234883,UNKNOWN
232567319,5.0518907,UNKNOWN
232568235,0.3524597,UNKNOWN
232603560,14.4348737,UNKNOWN
232608943,82.6901439,UNKNOWN
232612416,4.3601536,UNKNOWN
232624234,11.3630224,UNKNOWN
232628532,18.2598774,UNKNOWN
232632239,3.5322939,UNKNOWN
232635922,5.984871,UNKNOWN
232641326,17.8683999,UNKNOWN
232650365,2.5253323,UNKNOWN
232679662,7.8513774,UNKNOWN
232941965,7.1487697,UNKNOWN
232967440,7.0643978,UNKNOWN
232967666,15.196,UNKNOWN
232971294,6.390888,UNKNOWN
232976128,13.0791581,UNKNOWN
232982558,27.6438617,UNKNOWN
232982938,9.0941239,UNKNOWN
233009109,14.4479828,UNKNOWN
233047097,11.3091849,UNKNOWN
233053554,4.567925,UNKNOWN
233059608,1.4415044,UNKNOWN
233066156,12.379649,UNKNOWN
233068569,8.379057,UNKNOWN
233070717,3.2750907,UNKNOWN
233071822,2.7546548,UNKNOWN
233071926,1.8318623,UNKNOWN
233078665,6.4827647,UNKNOWN
233087860,5.7484439,UNKNOWN
233120979,5.9630544,UNKNOWN
233173039,25.0577354,UNKNOWN
233182695,6.3839247,UNKNOWN
233188747,3.4505658,UNKNOWN
233194447,,UNKNOWN
233211762,1.1219715,UNKNOWN
233266582,6.3962557,UNKNOWN
233266797,7.9039906,UNKNOWN
233287217,3.1642475,UNKNOWN
233390838,6.4474918,UNKNOWN
233409941,4.4247361,UNKNOWN
233415701,5.271813,UNKNOWN
233462817,10.1614815,UNKNOWN
233465389,4.2528141,UNKNOWN
233497719,3.801591,UNKNOWN
233500935,22.048775,UNKNOWN
233503636,3.40612,UNKNOWN
233529335,,UNKNOWN
233533589,23.9712428,UNKNOWN
233535738,16.3558787,UNKNOWN
233541860,0.2666485,UNKNOWN
233569098,23.48522,UNKNOWN
233576159,5.7152049,UNKNOWN
233602827,4.4891367,UNKNOWN
233617847,15.5174519,UNKNOWN
233633993,17.969639,UNKNOWN
233654042,2.0615575,UNKNOWN
233680651,5.1354577,UNKNOWN
233681149,8.5874668,UNKNOWN
233684293,48.4808217,UNKNOWN
233684822,4.6756655,UNKNOWN
233688779,26.4579842,UNKNOWN
233719215,17.356719,UNKNOWN
233720539,2.555332,UNKNOWN
233721037,230.92212,UNKNOWN
233735068,7.6869063,UNKNOWN
233735354,170.3363911,UNKNOWN
233747840,60.8344877,UNKNOWN
233788275,4.7264391,UNKNOWN
233795794,3.1493729,UNKNOWN
233823679,2.7586362,UNKNOWN
233831759,2.9708603,UNKNOWN
233855268,49.5355004,UNKNOWN
233867481,4.1976032,UNKNOWN
23389848,15.64643,UNKNOWN
233948455,1.4822451,UNKNOWN
233951353,22.092974,UNKNOWN
233953967,5.5402372,UNKNOWN
233964642,17.9160113,UNKNOWN
233964924,17.9217736,UNKNOWN
234009062,9.5366313,UNKNOWN
234112540,4.0379012,UNKNOWN
234160911,5.3376282,UNKNOWN
234187289,5.1836578,UNKNOWN
234282389,0.7320175,UNKNOWN
234330672,3.8300359,UNKNOWN
234345288,23.5199045,UNKNOWN
23434737,25.5195307,UNKNOWN
23435610,5.20807,UNKNOWN
234388232,10.3883213,UNKNOWN
234489133,3.5985851,UNKNOWN
234489976,3.86866,UNKNOWN
234519192,1.1630372,UNKNOWN
234523599,3.7955178,UNKNOWN
234527228,0.5136096,UNKNOWN
234540647,4.3430254,UNKNOWN
234595543,1.4893903,UNKNOWN
234603808,3.6746814,UNKNOWN
234825296,9.2432303,UNKNOWN
234832821,0.7460577,UNKNOWN
234958949,5.1409029,UNKNOWN
234994474,1.4015183,UNKNOWN
235015217,4.0863647,UNKNOWN
235037761,6.2407826,UNKNOWN
235057120,13.1742812,UNKNOWN
235072851,3.1191196,UNKNOWN
235077268,0.3559702,UNKNOWN
235078021,5.2192426,UNKNOWN
235283051,9.3137821,UNKNOWN
235300016,6.8204309,UNKNOWN
235333495,4.1554362,UNKNOWN
235448190,6.9724832,UNKNOWN
235664497,2.3757662,UNKNOWN
235678745,17.664866,UNKNOWN
235683377,0.4090681,UNKNOWN
235684392,21.7894491,UNKNOWN
235684964,5.468394,UNKNOWN
235711993,11.7672708,UNKNOWN
235717158,2.4141149,UNKNOWN
235901733,170.6465146,UNKNOWN
235902467,12.2740928,UNKNOWN
235905185,6.2895835,UNKNOWN
235937532,3.7321195,UNKNOWN
235943205,121.3342908,UNKNOWN
236158940,2.677573,UNKNOWN
236312126,3.9415041,UNKNOWN
23638678,1.1544795,UNKNOWN
236387002,7.2008611,UNKNOWN
236445129,0.9689927,UNKNOWN
23650642,1.12355,UNKNOWN
236632480,7.4244269,UNKNOWN
236638487,4.4064273,UNKNOWN
236644754,2.9257773,UNKNOWN
236714379,1.0180114,UNKNOWN
236775063,0.7409429,UNKNOWN
236785891,0.9292334,UNKNOWN
236815160,2.534612,UNKNOWN
236817690,16.7788188,UNKNOWN
236887394,1.4200248,UNKNOWN
236934268,7.0767314,UNKNOWN
236934937,9.405877,UNKNOWN
237015185,11.1801504,UNKNOWN
237019002,8.6145655,UNKNOWN
237071229,11.2479927,UNKNOWN
237077180,3.2292942,UNKNOWN
237086564,1.8718991,UNKNOWN
237097499,9.5197732,UNKNOWN
237099296,11.3373614,UNKNOWN
237101326,1.5373948,UNKNOWN
237104103,4.5371361,UNKNOWN
237108272,22.7873,UNKNOWN
237108775,6.2948747,UNKNOWN
237184773,6.5011911,UNKNOWN
237185205,15.7335693,UNKNOWN
237200747,14.3034613,UNKNOWN
237201858,179.4031712,UNKNOWN
237204346,6.5452014,UNKNOWN
237205154,5.8929985,UNKNOWN
237211410,12.5520766,UNKNOWN
237221436,10.6001229,UNKNOWN
237222864,10.288886,UNKNOWN
237232044,23.5407467,UNKNOWN
237235093,2.6834113,UNKNOWN
23725901,6.2185453,UNKNOWN
237320326,1.7771109,UNKNOWN
237332812,11.8918633,UNKNOWN
237358490,5.2916448,UNKNOWN
237362186,7.1185659,UNKNOWN
23740089,9.862756,UNKNOWN
237405551,4.8744903,UNKNOWN
237406657,3.7482756,UNKNOWN
237552878,4.7838171,UNKNOWN
237603062,2.6689906,UNKNOWN
237632488,0.5209929,UNKNOWN
237637903,4.1034672,UNKNOWN
237664324,11.4961458,UNKNOWN
23769326,7.4332642,UNKNOWN
237700098,5.0467874,UNKNOWN
237736186,4.9208778,UNKNOWN
237751146,1.669769,UNKNOWN
237770757,1.7932884,UNKNOWN
237808867,0.56708,UNKNOWN
237885040,5.6601098,UNKNOWN
237909527,9.6804752,UNKNOWN
237913194,15.1689723,UNKNOWN
237914496,3.568141,UNKNOWN
237920046,5.9312003,UNKNOWN
237922465,8.2754608,UNKNOWN
237924601,1.0021853,UNKNOWN
237928815,8.6729683,UNKNOWN
237929468,25.8663869,UNKNOWN
238004786,0.3096062,UNKNOWN
238012337,3.9791023,UNKNOWN
238020894,0.8602467,UNKNOWN
238059180,5.1119781,UNKNOWN
238061845,1.6843068,UNKNOWN
238086647,1.3523942,UNKNOWN
238124845,8.0850515,UNKNOWN
23814735,4.7981694,UNKNOWN
23815847,3.0654283,UNKNOWN
238162973,11.8885643,UNKNOWN
238164799,7.5480709,UNKNOWN
238171173,4.476922,UNKNOWN
238176110,2.7985802,UNKNOWN
238197638,7.2766004,UNKNOWN
238197709,13.7252522,UNKNOWN
238239232,4.3041912,UNKNOWN
238279960,7.4894672,UNKNOWN
238317637,5.1494363,UNKNOWN
238335094,4.3897272,UNKNOWN
238374636,1.3214483,UNKNOWN
238394308,34.3299701,UNKNOWN
238506223,11.2320736,UNKNOWN
238542895,8.3848067,UNKNOWN
238586172,3.4732399,UNKNOWN
238597883,3.5730141,UNKNOWN
238606535,702.469227,UNKNOWN
238624131,3.4945148,UNKNOWN
23863105,3.3079817,UNKNOWN
23863106,3.3078803,UNKNOWN
238751619,0.8236066,UNKNOWN
238854767,16.3764188,UNKNOWN
238898571,0.5251251,UNKNOWN
238914510,1.6763835,UNKNOWN
238920875,6.5346715,UNKNOWN
238932509,3.4934316,UNKNOWN
238959233,4.6612817,UNKNOWN
23912656,2.7705702,UNKNOWN
239134248,3.8850001,UNKNOWN
239136269,1.0590994,UNKNOWN
239154970,3.4744763,UNKNOWN
239159011,15.8034785,UNKNOWN
239198720,,UNKNOWN
239277658,3.2509657,UNKNOWN
239332587,0.9263237,UNKNOWN
239361732,4.009823,UNKNOWN
239372503,0.8560277,UNKNOWN
23937608,2.8091879,UNKNOWN
239529652,4.0387941,UNKNOWN
239541449,1.9261183,UNKNOWN
239542854,3.6948038,UNKNOWN
239585909,1.6127665,UNKNOWN
23961340,10.5137924,UNKNOWN
239628993,1.9410635,UNKNOWN
239638934,6.0027375,UNKNOWN
239722954,1.4958429,UNKNOWN
239816546,2.9887654,UNKNOWN
239823606,8.1309123,UNKNOWN
23982469,4.3745757,UNKNOWN
239977528,30.1584857,UNKNOWN
240148934,2.02365,UNKNOWN
240450679,3.37644,UNKNOWN
240535286,2.9814911,UNKNOWN
240613164,1.99143,UNKNOWN
240681314,2.7324809,UNKNOWN
240714633,18.0370154,UNKNOWN
240823272,9.0881638,UNKNOWN
240849748,17.7256773,UNKNOWN
240864953,3.3210331,UNKNOWN
24094603,4.07611,UNKNOWN
240959810,3.3411398,UNKNOWN
240968774,5.9711357,UNKNOWN
240989628,10.0755592,UNKNOWN
241040309,3.4648951,UNKNOWN
241062925,6.2378654,UNKNOWN
241065596,1.6256942,UNKNOWN
241076290,0.2580006,UNKNOWN
241102583,1.7386091,UNKNOWN
24113219,4.197866,UNKNOWN
241135327,2.4145007,UNKNOWN
241173474,11.44192,UNKNOWN
241174783,4.0802864,UNKNOWN
241196395,2.0937563,UNKNOWN
241225337,1.8308782,UNKNOWN
241297273,8.4325164,UNKNOWN
241326434,6.8380862,UNKNOWN
241442273,17.4756122,UNKNOWN
241514551,3.8600722,UNKNOWN
241525834,1.9647786,UNKNOWN
241569046,2.2310803,UNKNOWN
241592217,3.8647617,UNKNOWN
241638905,5.0414219,UNKNOWN
241752370,3.224746,UNKNOWN
242083025,0.6466988,UNKNOWN
242120884,0.6227257,UNKNOWN
242190195,4.075051,UNKNOWN
2422820,13.8911152,UNKNOWN
242389810,3.0271374,UNKNOWN
242460075,2.9098435,UNKNOWN
242532142,2.5354002,UNKNOWN
242536549,0.6923563,UNKNOWN
242674266,2.9069573,UNKNOWN
243011228,4.1249095,UNKNOWN
243014114,19.5620458,UNKNOWN
243030574,2.1659522,UNKNOWN
